1348,Cambodia,Wage (non-qualified labour),4.5,2013|5
1349,Cambodia,Wage (non-qualified labour),4.32,2013|6
1350,Cambodia,Wage (non-qualified labour),4.0200000000000005,2013|7
1351,Cambodia,Wage (non-qualified labour),3.6,2013|8
1352,Cambodia,Wage (non-qualified labour),3.8400000000000003,2013|9
1353,Cambodia,Wage (non-qualified labour),4.8,2013|10
1354,Cambodia,Wage (non-qualified labour),4.44,2013|11
1355,Cambodia,Wage (non-qualified labour),4.5600000000000005,2013|12
1356,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|1
1357,Cambodia,Wage (non-qualified labour),4.32,2014|2
1358,Cambodia,Wage (non-qualified labour),4.44,2014|3
1359,Cambodia,Wage (non-qualified labour),4.44,2014|4
1360,Cambodia,Wage (non-qualified labour),4.26,2014|5
1361,Cambodia,Wage (non-qualified labour),3.96,2014|6
1362,Cambodia,Wage (non-qualified labour),4.38,2014|7
1363,Cambodia,Wage (non-qualified labour),4.38,2014|8
1364,Cambodia,Wage (non-qualified labour),4.38,2014|9
1365,Cambodia,Wage (non-qualified labour),4.38,2014|10
1366,Cambodia,Wage (non-qualified labour),4.8,2014|11
1367,Cambodia,Wage (non-qualified labour),5.1000000000000005,2014|12
1368,Cambodia,Wage (non-qualified labour),4.8,2015|1
1369,Cambodia,Wage (non-qualified labour),4.8,2015|2
1370,Cambodia,Wage (non-qualified labour),4.8,2015|3
1371,Cambodia,Wage (non-qualified labour),4.8,2015|4
1372,Cambodia,Wage (non-qualified labour),4.62,2015|5
1373,Cambodia,Wage (non-qualified labour),4.62,2015|6
1374,Cambodia,Wage (non-qualified labour),4.44,2015|7
1375,Cambodia,Wage (non-qualified labour),4.8,2015|8
1376,Cambodia,Wage (non-qualified labour),4.8,2015|9
1377,Cambodia,Wage (non-qualified labour),4.8,2015|10
1378,Cambodia,Wage (non-qualified labour),4.8,2015|12
1379,Cambodia,Wage (non-qualified labour),4.62,2016|1
1380,Cambodia,Wage (non-qualified labour),4.44,2016|2
1381,Cambodia,Wage (non-qualified labour),4.44,2016|3
1382,Cambodia,Wage (non-qualified labour),4.44,2016|4
1383,Cambodia,Wage (non-qualified labour),6.48,2016|6
1384,Cambodia,Wage (non-qualified labour),4.8,2016|7
1385,Cambodia,Wage (non-qualified labour),4.8,2016|8
1386,Cambodia,Wage (non-qualified labour),4.2,2016|9
1387,Cambodia,Wage (non-qualified labour),4.8,2016|10
1388,Cambodia,Wage (non-qualified labour),4.8,2016|11
1389,Cambodia,Wage (non-qualified labour),5.4,2016|12
1390,Cambodia,Wage (non-qualified labour),5.4,2017|1
1391,Cambodia,Wage (non-qualified labour),5.4,2017|2
1392,Cambodia,Wage (non-qualified labour),5.1000000000000005,2017|3
1393,Cambodia,Wage (non-qualified labour),4.68,2017|5
1394,Cambodia,Wage (non-qualified labour),3.36,2013|4
1395,Cambodia,Wage (non-qualified labour),3.36,2013|5
1396,Cambodia,Wage (non-qualified labour),3.36,2013|6
1397,Cambodia,Wage (non-qualified labour),3.72,2013|7
1398,Cambodia,Wage (non-qualified labour),3.72,2013|8
1399,Cambodia,Wage (non-qualified labour),3.36,2013|9
1400,Cambodia,Wage (non-qualified labour),4.0200000000000005,2013|10
1401,Cambodia,Wage (non-qualified labour),4.2,2013|11
1402,Cambodia,Wage (non-qualified labour),4.26,2013|12
1403,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|2
1404,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|3
1405,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|4
1406,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|5
1407,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|6
1408,Cambodia,Wage (non-qualified labour),4.8,2014|7
1409,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|8
1410,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|9
1411,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|10
1412,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|11
1413,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|12
1414,Cambodia,Wage (non-qualified labour),4.08,2015|1
1415,Cambodia,Wage (non-qualified labour),4.08,2015|2
1416,Cambodia,Wage (non-qualified labour),4.08,2015|3
1417,Cambodia,Wage (non-qualified labour),4.08,2015|4
1418,Cambodia,Wage (non-qualified labour),4.08,2015|5
1419,Cambodia,Wage (non-qualified labour),4.08,2015|6
1420,Cambodia,Wage (non-qualified labour),4.5600000000000005,2015|7
1421,Cambodia,Wage (non-qualified labour),4.5600000000000005,2015|8
1422,Cambodia,Wage (non-qualified labour),4.5600000000000005,2015|9
1423,Cambodia,Wage (non-qualified labour),4.5600000000000005,2015|10
1424,Cambodia,Wage (non-qualified labour),4.5600000000000005,2015|11
1425,Cambodia,Wage (non-qualified labour),4.5600000000000005,2015|12
1426,Cambodia,Wage (non-qualified labour),4.5600000000000005,2016|1
1427,Cambodia,Wage (non-qualified labour),4.5600000000000005,2016|2
1428,Cambodia,Wage (non-qualified labour),4.44,2016|3
1429,Cambodia,Wage (non-qualified labour),4.44,2016|4
1430,Cambodia,Wage (non-qualified labour),4.44,2016|5
1431,Cambodia,Wage (non-qualified labour),4.5600000000000005,2016|6
1432,Cambodia,Wage (non-qualified labour),4.5600000000000005,2016|7
1433,Cambodia,Wage (non-qualified labour),4.5600000000000005,2016|8
1434,Cambodia,Wage (non-qualified labour),4.44,2016|12
1435,Cambodia,Wage (non-qualified labour),4.44,2017|1
1436,Cambodia,Wage (non-qualified labour),4.8,2017|2
1437,Cambodia,Wage (non-qualified labour),3.8400000000000003,2013|4
1438,Cambodia,Wage (non-qualified labour),3.6,2013|5
1439,Cambodia,Wage (non-qualified labour),3.6,2013|6
1440,Cambodia,Wage (non-qualified labour),3.96,2013|7
1441,Cambodia,Wage (non-qualified labour),3.72,2013|8
1442,Cambodia,Wage (non-qualified labour),3.72,2013|9
1443,Cambodia,Wage (non-qualified labour),4.08,2013|10
1444,Cambodia,Wage (non-qualified labour),3.96,2013|11
1445,Cambodia,Wage (non-qualified labour),3.48,2013|12
1446,Cambodia,Wage (non-qualified labour),3.96,2014|1
1447,Cambodia,Wage (non-qualified labour),3.96,2014|2
1448,Cambodia,Wage (non-qualified labour),4.44,2014|3
1449,Cambodia,Wage (non-qualified labour),4.44,2014|4
1450,Cambodia,Wage (non-qualified labour),4.44,2014|5
1451,Cambodia,Wage (non-qualified labour),4.44,2014|6
1452,Cambodia,Wage (non-qualified labour),4.44,2014|7
1453,Cambodia,Wage (non-qualified labour),4.44,2014|8
1454,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|9
1455,Cambodia,Wage (non-qualified labour),4.2,2014|10
1456,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|11
1457,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|12
1458,Cambodia,Wage (non-qualified labour),4.44,2015|1
1459,Cambodia,Wage (non-qualified labour),4.32,2015|2
1460,Cambodia,Wage (non-qualified labour),4.32,2015|3
1461,Cambodia,Wage (non-qualified labour),4.44,2015|4
1462,Cambodia,Wage (non-qualified labour),4.5600000000000005,2015|5
1463,Cambodia,Wage (non-qualified labour),4.5600000000000005,2015|6
1464,Cambodia,Wage (non-qualified labour),4.92,2015|7
1465,Cambodia,Wage (non-qualified labour),4.92,2015|8
1466,Cambodia,Wage (non-qualified labour),4.92,2015|9
1467,Cambodia,Wage (non-qualified labour),4.92,2015|10
1468,Cambodia,Wage (non-qualified labour),4.8,2015|11
1469,Cambodia,Wage (non-qualified labour),4.8,2015|12
1470,Cambodia,Wage (non-qualified labour),4.8,2016|1
1471,Cambodia,Wage (non-qualified labour),5.16,2016|2
1472,Cambodia,Wage (non-qualified labour),5.16,2016|3
1473,Cambodia,Wage (non-qualified labour),5.16,2016|4
1474,Cambodia,Wage (non-qualified labour),5.16,2016|5
1475,Cambodia,Wage (non-qualified labour),5.16,2016|6
1476,Cambodia,Wage (non-qualified labour),5.04,2016|7
1477,Cambodia,Wage (non-qualified labour),5.04,2016|8
1478,Cambodia,Wage (non-qualified labour),5.04,2016|11
1479,Cambodia,Wage (non-qualified labour),4.8,2017|3
1480,Cambodia,Wage (non-qualified labour),4.14,2013|5
1481,Cambodia,Wage (non-qualified labour),3.72,2013|6
1482,Cambodia,Wage (non-qualified labour),3.72,2013|7
1483,Cambodia,Wage (non-qualified labour),3.72,2013|8
1484,Cambodia,Wage (non-qualified labour),4.08,2013|9
1485,Cambodia,Wage (non-qualified labour),4.08,2013|10
1486,Cambodia,Wage (non-qualified labour),4.279999992,2013|11
1487,Cambodia,Wage (non-qualified labour),4.08,2013|12
1488,Cambodia,Wage (non-qualified labour),4.8,2014|1
1489,Cambodia,Wage (non-qualified labour),4.8,2014|2
1490,Cambodia,Wage (non-qualified labour),4.8,2014|3
1491,Cambodia,Wage (non-qualified labour),4.8,2014|4
1492,Cambodia,Wage (non-qualified labour),4.8,2014|5
1493,Cambodia,Wage (non-qualified labour),4.8,2014|6
1494,Cambodia,Wage (non-qualified labour),4.8,2014|7
1495,Cambodia,Wage (non-qualified labour),4.8,2014|9
1496,Cambodia,Wage (non-qualified labour),4.2,2014|10
1497,Cambodia,Wage (non-qualified labour),4.8,2014|11
1498,Cambodia,Wage (non-qualified labour),4.8,2014|12
1499,Cambodia,Wage (non-qualified labour),4.62,2015|1
1500,Cambodia,Wage (non-qualified labour),5.1000000000000005,2015|2
1501,Cambodia,Wage (non-qualified labour),5.5200000000000005,2015|3
1502,Cambodia,Wage (non-qualified labour),4.92,2015|4
1503,Cambodia,Wage (non-qualified labour),5.1000000000000005,2015|5
1504,Cambodia,Wage (non-qualified labour),4.5600000000000005,2015|7
1505,Cambodia,Wage (non-qualified labour),5.22,2015|8
1506,Cambodia,Wage (non-qualified labour),4.8,2015|9
1507,Cambodia,Wage (non-qualified labour),4.8,2015|10
1508,Cambodia,Wage (non-qualified labour),5.4,2015|11
1509,Cambodia,Wage (non-qualified labour),5.1000000000000005,2015|12
1510,Cambodia,Wage (non-qualified labour),4.5,2016|1
1511,Cambodia,Wage (non-qualified labour),4.8,2016|3
1512,Cambodia,Wage (non-qualified labour),5.04,2016|5
1513,Cambodia,Wage (non-qualified labour),4.8,2016|6
1514,Cambodia,Wage (non-qualified labour),6.0,2016|12
1515,Cambodia,Wage (non-qualified labour),4.399999992,2013|5
1516,Cambodia,Wage (non-qualified labour),3.96,2013|6
1517,Cambodia,Wage (non-qualified labour),3.96,2013|7
1518,Cambodia,Wage (non-qualified labour),3.96,2013|8
1519,Cambodia,Wage (non-qualified labour),3.96,2013|9
1520,Cambodia,Wage (non-qualified labour),3.96,2013|10
1521,Cambodia,Wage (non-qualified labour),4.5600000000000005,2013|11
1522,Cambodia,Wage (non-qualified labour),4.5600000000000005,2013|12
1523,Cambodia,Wage (non-qualified labour),4.68,2014|1
1524,Cambodia,Wage (non-qualified labour),4.32,2014|2
1525,Cambodia,Wage (non-qualified labour),5.4,2014|3
1526,Cambodia,Wage (non-qualified labour),4.44,2014|4
1527,Cambodia,Wage (non-qualified labour),5.4,2014|5
1528,Cambodia,Wage (non-qualified labour),5.04,2014|6
1529,Cambodia,Wage (non-qualified labour),4.44,2014|7
1530,Cambodia,Wage (non-qualified labour),4.44,2014|8
1531,Cambodia,Wage (non-qualified labour),4.44,2014|9
1532,Cambodia,Wage (non-qualified labour),4.44,2014|10
1533,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|11
1534,Cambodia,Wage (non-qualified labour),4.32,2014|12
1535,Cambodia,Wage (non-qualified labour),5.76,2015|1
1536,Cambodia,Wage (non-qualified labour),5.4,2015|2
1537,Cambodia,Wage (non-qualified labour),5.04,2015|3
1538,Cambodia,Wage (non-qualified labour),4.8,2015|4
1539,Cambodia,Wage (non-qualified labour),4.2,2015|5
1540,Cambodia,Wage (non-qualified labour),5.4,2015|6
1541,Cambodia,Wage (non-qualified labour),5.640000000000001,2015|7
1542,Cambodia,Wage (non-qualified labour),4.8,2015|8
1543,Cambodia,Wage (non-qualified labour),4.8,2015|9
1544,Cambodia,Wage (non-qualified labour),4.8,2015|10
1545,Cambodia,Wage (non-qualified labour),5.5200000000000005,2015|11
1546,Cambodia,Wage (non-qualified labour),5.04,2015|12
1547,Cambodia,Wage (non-qualified labour),5.4,2016|1
1548,Cambodia,Wage (non-qualified labour),5.4,2016|2
1549,Cambodia,Wage (non-qualified labour),5.04,2016|4
1550,Cambodia,Wage (non-qualified labour),5.04,2016|5
1551,Cambodia,Wage (non-qualified labour),5.04,2016|6
1552,Cambodia,Wage (non-qualified labour),5.04,2016|7
1553,Cambodia,Wage (non-qualified labour),5.04,2016|8
1554,Cambodia,Wage (non-qualified labour),5.04,2016|9
1555,Cambodia,Wage (non-qualified labour),5.04,2016|10
1556,Cambodia,Wage (non-qualified labour),5.04,2016|12
1557,Cambodia,Wage (non-qualified labour),5.04,2017|1
1558,Cambodia,Wage (non-qualified labour),5.04,2017|2
1559,Cambodia,Wage (non-qualified labour),3.24,2013|4
1560,Cambodia,Wage (non-qualified labour),3.24,2013|5
1561,Cambodia,Wage (non-qualified labour),3.6,2013|6
1562,Cambodia,Wage (non-qualified labour),3.36,2013|7
1563,Cambodia,Wage (non-qualified labour),3.24,2013|8
1564,Cambodia,Wage (non-qualified labour),3.6,2013|9
1565,Cambodia,Wage (non-qualified labour),3.96,2013|11
1566,Cambodia,Wage (non-qualified labour),3.72,2014|1
1567,Cambodia,Wage (non-qualified labour),3.48,2014|2
1568,Cambodia,Wage (non-qualified labour),3.6,2014|3
1569,Cambodia,Wage (non-qualified labour),3.6,2014|4
1570,Cambodia,Wage (non-qualified labour),3.6,2014|5
1571,Cambodia,Wage (non-qualified labour),3.6,2014|6
1572,Cambodia,Wage (non-qualified labour),3.48,2014|7
1573,Cambodia,Wage (non-qualified labour),4.08,2014|8
1574,Cambodia,Wage (non-qualified labour),4.08,2014|9
1575,Cambodia,Wage (non-qualified labour),4.08,2014|10
1576,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|11
1577,Cambodia,Wage (non-qualified labour),4.5600000000000005,2014|12
1578,Cambodia,Wage (non-qualified labour),4.44,2015|1
1579,Cambodia,Wage (non-qualified labour),4.68,2015|2
1580,Cambodia,Wage (non-qualified labour),4.68,2015|3
1581,Cambodia,Wage (non-qualified labour),4.08,2015|4
1582,Cambodia,Wage (non-qualified labour),4.2,2015|5
1583,Cambodia,Wage (non-qualified labour),4.44,2015|6
1584,Cambodia,Wage (non-qualified labour),4.44,2015|8
1585,Cambodia,Wage (non-qualified labour),4.44,2015|9
1586,Cambodia,Wage (non-qualified labour),4.44,2015|12
1587,Cambodia,Wage (non-qualified labour),4.44,2016|1
1588,Cambodia,Wage (non-qualified labour),4.44,2016|2
1589,Cambodia,Wage (non-qualified labour),4.44,2016|3
1590,Cambodia,Wage (non-qualified labour),4.92,2016|4
1591,Cambodia,Wage (non-qualified labour),5.28,2016|6
1592,Cambodia,Wage (non-qualified labour),4.44,2016|7
1593,Cambodia,Wage (non-qualified labour),4.44,2016|8
1594,Cambodia,Wage (non-qualified labour),4.44,2016|9
1595,Cambodia,Wage (non-qualified labour),4.32,2016|10
1596,Cambodia,Wage (non-qualified labour),4.32,2016|11
1597,Cambodia,Wage (non-qualified labour),4.32,2016|12
1598,Cambodia,Wage (non-qualified labour),4.32,2017|1
1599,Cambodia,Wage (non-qualified labour),4.32,2017|2
1600,Cambodia,Wage (non-qualified labour),4.32,2017|3
1601,Cambodia,Wage (non-qualified labour),5.4,2017|5
1602,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|3
1603,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|4
1604,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|5
1605,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|6
1606,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|7
1607,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|8
1608,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|9
1609,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|10
1610,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|11
1611,Colombia,Wage (non-qualified labour non-agricultural),4.715999999999999,2013|12
1612,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|1
1613,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|2
1614,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|3
1615,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|4
1616,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|5
1617,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|6
1618,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|7
1619,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|8
1620,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|9
1621,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|10
1622,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|11
1623,Colombia,Wage (non-qualified labour non-agricultural),4.928,2014|12
1624,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|1
1625,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|2
1626,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|3
1627,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|4
1628,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|5
1629,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|6
1630,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|7
1631,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|8
1632,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|9
1633,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|10
1634,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|11
1635,Colombia,Wage (non-qualified labour non-agricultural),5.1548,2015|12
1636,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|1
1637,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|2
1638,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|3
1639,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|4
1640,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|5
1641,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|6
1642,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|7
1643,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|8
1644,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|9
1645,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|10
1646,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|11
1647,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2016|12
1648,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2017|1
1649,Colombia,Wage (non-qualified labour non-agricultural),5.51564,2017|2
1650,Colombia,Wage (non-qualified labour non-agricultural),5.9017360000000005,2017|3
1651,Colombia,Wage (non-qualified labour non-agricultural),5.9017360000000005,2017|4
1652,Colombia,Wage (non-qualified labour non-agricultural),5.9017360000000005,2017|5
1653,Colombia,Wage (non-qualified labour non-agricultural),5.9017360000000005,2017|6
1654,Kyrgyzstan,Wage (qualified labour),5.7299999999999995,2013|1
1655,Kyrgyzstan,Wage (qualified labour),6.111999618,2013|2
1656,Kyrgyzstan,Wage (qualified labour),6.8759999999999994,2013|3
1657,Kyrgyzstan,Wage (qualified labour),6.8759999999999994,2013|4
1658,Kyrgyzstan,Wage (qualified labour),8.786000382,2013|5
1659,Kyrgyzstan,Wage (qualified labour),4.965999618,2013|6
1660,Kyrgyzstan,Wage (qualified labour),4.584,2013|7
1661,Kyrgyzstan,Wage (qualified labour),4.775000382,2013|8
